,Seconds,Q_flow Laundry [kW]_model,T_sup-Laundry[°C]_model,T_ret-Laundry[°C]_model
2983,10738800,0.04532607799107429,28.4,10
2984,10742400,0.036244239112676706,28.4,10
2985,10746000,0.020133088778876235,28.4,10
2986,10749600,0.010176536816199054,28.4,10
2987,10753200,0.020648393198876226,28.4,10
2988,10756800,0.012961173714097857,28.4,10
2989,10760400,0.0,28.4,10
2990,10764000,0.001826150942843471,28.4,10
2991,10767600,0.0,28.4,10
2992,10771200,0.0066786372372674065,28.4,10
2993,10774800,0.0,28.4,10
2994,10778400,0.0,28.4,10
2995,10782000,0.020560994485088052,28.4,10
2996,10785600,0.004643864005566236,28.4,10
2997,10789200,0.0021747277551805787,28.4,10
2998,10792800,0.0,28.4,10
2999,10796400,0.0,28.4,10
3000,10800000,0.03551155692414963,28.4,10
3001,10803600,0.018738669688959684,28.4,10
3002,10807200,0.022234252382426423,28.4,10
3003,10810800,0.0,28.4,10
3004,10814400,0.0067723359159097595,28.4,10
3005,10818000,0.04045525504652477,28.4,10
3006,10821600,0.10414625144254473,28.4,10
3007,10825200,0.2976442329226663,28.4,10
3008,10828800,0.4175132879407577,28.4,10
3009,10832400,0.4056859424340099,28.4,10
3010,10836000,0.37111712244223466,28.4,10
3011,10839600,0.4256787706304277,28.4,10
3012,10843200,0.411302653685288,28.4,10
3013,10846800,0.4461860435107271,28.4,10
3014,10850400,0.44062065388127913,28.4,10
3015,10854000,0.4579398614872153,28.4,10
3016,10857600,0.43211880441985634,28.4,10
3017,10861200,0.40875244189875287,28.4,10
3018,10864800,0.42943684522601866,28.4,10
3019,10868400,0.42685185190323405,28.4,10
3020,10872000,0.38214525921895676,28.4,10
3021,10875600,0.2776878602763197,28.4,10
3022,10879200,0.1494410775829912,28.4,10
3023,10882800,0.02948917059127374,28.4,10
3024,10886400,0.053845919079060695,28.4,10
3025,10890000,0.0,28.4,10
3026,10893600,0.0,28.4,10
3027,10897200,0.0,28.4,10
3028,10900800,0.022005417152790134,28.4,10
3029,10904400,0.03193097000765248,28.4,10
3030,10908000,0.11137782243904511,28.4,10
3031,10911600,0.32949571644476405,28.4,10
3032,10915200,0.4832237895713474,28.4,10
3033,10918800,0.4924394542513064,28.4,10
3034,10922400,0.4772298910589839,28.4,10
3035,10926000,0.4891914644314442,28.4,10
3036,10929600,0.45600062353038173,28.4,10
3037,10933200,0.47581688442400455,28.4,10
3038,10936800,0.4809160384630535,28.4,10
3039,10940400,0.5295343608687071,28.4,10
3040,10944000,0.5147133422737952,28.4,10
3041,10947600,0.49643854258730014,28.4,10
3042,10951200,0.4709894708764993,28.4,10
3043,10954800,0.507754848288351,28.4,10
3044,10958400,0.43664111720708604,28.4,10
3045,10962000,0.31139473302443693,28.4,10
3046,10965600,0.15270341562265585,28.4,10
3047,10969200,0.02431200918427832,28.4,10
3048,10972800,0.004465854414523067,28.4,10
3049,10976400,0.0,28.4,10
3050,10980000,0.0,28.4,10
3051,10983600,0.03241128547725531,28.4,10
3052,10987200,0.0017207889024289252,28.4,10
3053,10990800,0.0,28.4,10
3054,10994400,0.11329371131790479,28.4,10
3055,10998000,0.29532547822568367,28.4,10
3056,11001600,0.45330941308395467,28.4,10
3057,11005200,0.4551148298458593,28.4,10
3058,11008800,0.47199399388454677,28.4,10
3059,11012400,0.4629467664187784,28.4,10
3060,11016000,0.4740027077126236,28.4,10
3061,11019600,0.4713806491184424,28.4,10
3062,11023200,0.4259715655821179,28.4,10
3063,11026800,0.45832802153481056,28.4,10
3064,11030400,0.45309905922914234,28.4,10
3065,11034000,0.4557639115296111,28.4,10
3066,11037600,0.462973707206877,28.4,10
3067,11041200,0.4569183891810232,28.4,10
3068,11044800,0.42175913518597824,28.4,10
3069,11048400,0.30193549796079444,28.4,10
3070,11052000,0.17541606148570482,28.4,10
3071,11055600,0.011435031297999389,28.4,10
3072,11059200,0.05921730187180372,28.4,10
3073,11062800,0.02615865786478185,28.4,10
3074,11066400,0.013099465157998978,28.4,10
3075,11070000,0.008584936052502372,28.4,10
3076,11073600,0.00010442286415127882,28.4,10
3077,11077200,0.0046511724643265775,28.4,10
3078,11080800,0.004966165003480437,28.4,10
3079,11084400,0.020668717290507822,28.4,10
3080,11088000,0.035549249087472076,28.4,10
3081,11091600,0.0027558476516555087,28.4,10
3082,11095200,0.0,28.4,10
3083,11098800,0.03845328013840583,28.4,10
3084,11102400,0.012544672976863262,28.4,10
3085,11106000,0.0,28.4,10
3086,11109600,0.0,28.4,10
3087,11113200,0.0,28.4,10
3088,11116800,0.021307013058459535,28.4,10
3089,11120400,0.0,28.4,10
3090,11124000,0.022627399488027347,28.4,10
3091,11127600,0.0,28.4,10
3092,11131200,0.0,28.4,10
3093,11134800,0.0,28.4,10
3094,11138400,0.0,28.4,10
3095,11142000,0.025079286677937,28.4,10
3096,11145600,0.0,28.4,10
3097,11149200,0.010211199445490251,28.4,10
3098,11152800,0.00677430678406311,28.4,10
3099,11156400,0.0,28.4,10
3100,11160000,0.017075481748060714,28.4,10
3101,11163600,0.0017049428402246387,28.4,10
3102,11167200,0.09231124478225096,28.4,10
3103,11170800,0.2803093059054796,28.4,10
3104,11174400,0.39193602068810096,28.4,10
3105,11178000,0.39652947454443455,28.4,10
3106,11181600,0.4321609655767919,28.4,10
3107,11185200,0.42396553272435467,28.4,10
3108,11188800,0.44040257329643173,28.4,10
3109,11192400,0.43292600068342346,28.4,10
3110,11196000,0.4087892285365149,28.4,10
3111,11199600,0.4585334643507724,28.4,10
3112,11203200,0.4178759546603771,28.4,10
3113,11206800,0.433068643707125,28.4,10
3114,11210400,0.4435845091428977,28.4,10
3115,11214000,0.3989343483680967,28.4,10
3116,11217600,0.3314935999904604,28.4,10
3117,11221200,0.2734705090974879,28.4,10
3118,11224800,0.11181532395446725,28.4,10
3119,11228400,0.004559755842766268,28.4,10
3120,11232000,0.0,28.4,10
3121,11235600,0.0,28.4,10
3122,11239200,0.019280526628828166,28.4,10
3123,11242800,0.021552438278852417,28.4,10
3124,11246400,0.0,28.4,10
3125,11250000,0.021360345609903564,28.4,10
3126,11253600,0.1242636659212968,28.4,10
3127,11257200,0.33561982679466934,28.4,10
3128,11260800,0.4394197189216121,28.4,10
3129,11264400,0.4395446559519667,28.4,10
3130,11268000,0.47812438298018606,28.4,10
3131,11271600,0.46791295671649497,28.4,10
3132,11275200,0.48337183203810685,28.4,10
3133,11278800,0.4558981729217156,28.4,10
3134,11282400,0.47787013361908964,28.4,10
3135,11286000,0.47064869219318267,28.4,10
3136,11289600,0.4672465881803371,28.4,10
3137,11293200,0.45443295202683354,28.4,10
3138,11296800,0.4668698962094633,28.4,10
3139,11300400,0.4290164717261346,28.4,10
3140,11304000,0.40613394000972747,28.4,10
3141,11307600,0.29533031909043234,28.4,10
3142,11311200,0.13233074551086715,28.4,10
3143,11314800,0.07154312748628135,28.4,10
3144,11318400,0.01511145244786548,28.4,10
3145,11322000,0.0035872447620893142,28.4,10
3146,11325600,0.02459197136680745,28.4,10
3147,11329200,0.0,28.4,10
3148,11332800,0.0,28.4,10
3149,11336400,0.009580144703770983,28.4,10
3150,11340000,0.025032673627697597,28.4,10
3151,11343600,0.0,28.4,10
3152,11347200,0.0314106753773006,28.4,10
3153,11350800,0.01903204448575606,28.4,10
3154,11354400,0.0,28.4,10
3155,11358000,0.009893618232490702,28.4,10
3156,11361600,0.03839167126697055,28.4,10
3157,11365200,0.04675919239053209,28.4,10
3158,11368800,0.011601762470123882,28.4,10
3159,11372400,0.0,28.4,10
3160,11376000,0.001490797690354838,28.4,10
3161,11379600,0.022205048146175695,28.4,10
3162,11383200,0.0,28.4,10
3163,11386800,0.0,28.4,10
3164,11390400,0.0,28.4,10
3165,11394000,0.01190599585502415,28.4,10
3166,11397600,0.01039314507741062,28.4,10
3167,11401200,0.0,28.4,10
3168,11404800,0.03875777654598694,28.4,10
3169,11408400,0.0,28.4,10
3170,11412000,0.005592870611972445,28.4,10
3171,11415600,0.0,28.4,10
3172,11419200,0.029983614924277632,28.4,10
3173,11422800,0.0,28.4,10
3174,11426400,0.11042484430002208,28.4,10
3175,11430000,0.35167799619873485,28.4,10
3176,11433600,0.47920982690023467,28.4,10
3177,11437200,0.5309735367640546,28.4,10
3178,11440800,0.5061108924302791,28.4,10
3179,11444400,0.5444549775573262,28.4,10
3180,11448000,0.5381568312064207,28.4,10
3181,11451600,0.5010023953691639,28.4,10
3182,11455200,0.5399406858712104,28.4,10
3183,11458800,0.5985051978724882,28.4,10
3184,11462400,0.5639636480529674,28.4,10
3185,11466000,0.6058736570762074,28.4,10
3186,11469600,0.5193173416408583,28.4,10
3187,11473200,0.5373806652200621,28.4,10
3188,11476800,0.4570166263118177,28.4,10
3189,11480400,0.3155281372305783,28.4,10
3190,11484000,0.16304565388218223,28.4,10
3191,11487600,0.0,28.4,10
3192,11491200,0.0,28.4,10
3193,11494800,0.013011602737898741,28.4,10
3194,11498400,0.0,28.4,10
3195,11502000,0.0,28.4,10
3196,11505600,0.0,28.4,10
3197,11509200,0.03128894835804332,28.4,10
3198,11512800,0.13370307512356716,28.4,10
3199,11516400,0.3533797116261594,28.4,10
3200,11520000,0.5199581760164391,28.4,10
3201,11523600,0.5146310133713415,28.4,10
3202,11527200,0.512929869088472,28.4,10
3203,11530800,0.5308537925049042,28.4,10
3204,11534400,0.5503175304604043,28.4,10
3205,11538000,0.5273848234180035,28.4,10
3206,11541600,0.525240826642354,28.4,10
3207,11545200,0.5600012322017647,28.4,10
3208,11548800,0.5426102770779044,28.4,10
3209,11552400,0.5261860244471668,28.4,10
3210,11556000,0.5316837616398479,28.4,10
3211,11559600,0.5077536465469645,28.4,10
3212,11563200,0.4456388299822559,28.4,10
3213,11566800,0.319398886561481,28.4,10
3214,11570400,0.1386795163880852,28.4,10
3215,11574000,0.0,28.4,10
3216,11577600,0.005766559321855765,28.4,10
3217,11581200,0.0,28.4,10
3218,11584800,0.021780842913409936,28.4,10
3219,11588400,0.009811588206603359,28.4,10
3220,11592000,0.013774620065896704,28.4,10
3221,11595600,0.030307543634915647,28.4,10
3222,11599200,0.10862499187264185,28.4,10
3223,11602800,0.31367693176612926,28.4,10
3224,11606400,0.42523368986012633,28.4,10
3225,11610000,0.5063060979609014,28.4,10
3226,11613600,0.4562449610402041,28.4,10
3227,11617200,0.48939738451445297,28.4,10
3228,11620800,0.48168682383067674,28.4,10
3229,11624400,0.44935939822302057,28.4,10
3230,11628000,0.48324877656177306,28.4,10
3231,11631600,0.498315162240425,28.4,10
3232,11635200,0.47962960309728525,28.4,10
3233,11638800,0.4748429130706744,28.4,10
3234,11642400,0.446502515429477,28.4,10
3235,11646000,0.47944681737426237,28.4,10
3236,11649600,0.45341568224862183,28.4,10
3237,11653200,0.25015853293121476,28.4,10
3238,11656800,0.16905581531789862,28.4,10
3239,11660400,0.03719267335451487,28.4,10
3240,11664000,0.0,28.4,10
3241,11667600,7.13953926911378e-05,28.4,10
3242,11671200,0.031157323194913555,28.4,10
3243,11674800,0.0,28.4,10
3244,11678400,0.03317628055467778,28.4,10
3245,11682000,0.011103496852423204,28.4,10
3246,11685600,0.0,28.4,10
3247,11689200,0.025514386185265955,28.4,10
3248,11692800,0.02295993740666253,28.4,10
3249,11696400,0.02510572950557416,28.4,10
3250,11700000,0.0,28.4,10
3251,11703600,0.04319869513527723,28.4,10
3252,11707200,0.002561196631983001,28.4,10
3253,11710800,0.0,28.4,10
3254,11714400,0.0,28.4,10
3255,11718000,0.03183498254209123,28.4,10
3256,11721600,0.021248542654671132,28.4,10
3257,11725200,0.01961050878744553,28.4,10
3258,11728800,0.005748810777353076,28.4,10
3259,11732400,0.012955288048259371,28.4,10
3260,11736000,0.013192949241590207,28.4,10
3261,11739600,0.008003605316421365,28.4,10
3262,11743200,0.0,28.4,10
3263,11746800,0.03488781308472157,28.4,10
3264,11750400,0.006208612248131896,28.4,10
3265,11754000,0.0446166000753173,28.4,10
3266,11757600,0.030805285553374535,28.4,10
3267,11761200,0.0,28.4,10
3268,11764800,0.013917761593261364,28.4,10
3269,11768400,0.03741604297396365,28.4,10
3270,11772000,0.1266536112273152,28.4,10
3271,11775600,0.24166929273536322,28.4,10
3272,11779200,0.40303022994152427,28.4,10
3273,11782800,0.38940482395867543,28.4,10
3274,11786400,0.40884253493777983,28.4,10
3275,11790000,0.42145922689128446,28.4,10
3276,11793600,0.4190397623184413,28.4,10
3277,11797200,0.4038391471528556,28.4,10
3278,11800800,0.3691328057474159,28.4,10
3279,11804400,0.404240687785797,28.4,10
3280,11808000,0.41375516365153,28.4,10
3281,11811600,0.3939080740685575,28.4,10
3282,11815200,0.4194270793408546,28.4,10
3283,11818800,0.40737055616642986,28.4,10
3284,11822400,0.38991588918187736,28.4,10
3285,11826000,0.2765338834401825,28.4,10
3286,11829600,0.13599332491271224,28.4,10
3287,11833200,0.021384972305003542,28.4,10
3288,11836800,0.0,28.4,10
3289,11840400,0.0,28.4,10
3290,11844000,0.026118955470105953,28.4,10
3291,11847600,0.014205786540114803,28.4,10
3292,11851200,0.013180187855121796,28.4,10
3293,11854800,0.005142846194520821,28.4,10
3294,11858400,0.06472694150864616,28.4,10
3295,11862000,0.2681021481756091,28.4,10
3296,11865600,0.40802252811693857,28.4,10
3297,11869200,0.41286581526379185,28.4,10
3298,11872800,0.3640969715818607,28.4,10
3299,11876400,0.40190680326826894,28.4,10
3300,11880000,0.40551272281916834,28.4,10
3301,11883600,0.38039872363489713,28.4,10
3302,11887200,0.3822957240981736,28.4,10
3303,11890800,0.3814891412506997,28.4,10
3304,11894400,0.3981244396699177,28.4,10
3305,11898000,0.38332431954439894,28.4,10
3306,11901600,0.38714603575407736,28.4,10
3307,11905200,0.37426287241108486,28.4,10
3308,11908800,0.3614987066293109,28.4,10
3309,11912400,0.25079481962278416,28.4,10
3310,11916000,0.12488517541246254,28.4,10
3311,11919600,0.009291491410852169,28.4,10
3312,11923200,0.0,28.4,10
3313,11926800,0.0,28.4,10
3314,11930400,0.020895492981589648,28.4,10
3315,11934000,0.003838703053097339,28.4,10
3316,11937600,0.0,28.4,10
3317,11941200,0.02753291464925312,28.4,10
3318,11944800,0.0,28.4,10
3319,11948400,0.013668225576885282,28.4,10
3320,11952000,0.05921240906195842,28.4,10
3321,11955600,0.08028346428969584,28.4,10
3322,11959200,0.0,28.4,10
3323,11962800,0.025192087253672175,28.4,10
3324,11966400,0.03659906713498045,28.4,10
3325,11970000,0.008295719138557272,28.4,10
3326,11973600,0.0,28.4,10
3327,11977200,0.017567509935823657,28.4,10
3328,11980800,0.024379167597334106,28.4,10
3329,11984400,0.007950835796074595,28.4,10
3330,11988000,0.01147061514602123,28.4,10
3331,11991600,0.017205357394788158,28.4,10
3332,11995200,0.0,28.4,10
3333,11998800,0.0,28.4,10
3334,12002400,0.012799932351264167,28.4,10
3335,12006000,0.035988535063613984,28.4,10
3336,12009600,0.017603851665525878,28.4,10
3337,12013200,0.02669073986249987,28.4,10
3338,12016800,0.0,28.4,10
3339,12020400,0.04602833343328593,28.4,10
3340,12024000,0.02313281542295076,28.4,10
3341,12027600,0.016473454928439518,28.4,10
3342,12031200,0.13951955786042355,28.4,10
3343,12034800,0.3466411725612323,28.4,10
3344,12038400,0.5162990214439217,28.4,10
3345,12042000,0.500674617058277,28.4,10
3346,12045600,0.4744507716938378,28.4,10
3347,12049200,0.5177558870746797,28.4,10
3348,12052800,0.5487551915196197,28.4,10
3349,12056400,0.5241175621088062,28.4,10
3350,12060000,0.5293320378350691,28.4,10
3351,12063600,0.48822947034144426,28.4,10
3352,12067200,0.4755037232614682,28.4,10
3353,12070800,0.47497233890624424,28.4,10
3354,12074400,0.509910629338838,28.4,10
3355,12078000,0.5151848044682074,28.4,10
3356,12081600,0.4306326400505407,28.4,10
3357,12085200,0.32765931989969715,28.4,10
3358,12088800,0.17323836736545392,28.4,10
3359,12092400,0.022443595871680946,28.4,10
3360,12096000,0.05706081766009593,28.4,10
3361,12099600,0.028790258194123234,28.4,10
3362,12103200,0.01835025105420482,28.4,10
3363,12106800,0.0,28.4,10
3364,12110400,0.012732775326847263,28.4,10
3365,12114000,0.0,28.4,10
3366,12117600,0.11087127048654559,28.4,10
3367,12121200,0.29994958355599743,28.4,10
3368,12124800,0.42676244443550126,28.4,10
3369,12128400,0.45363596159774866,28.4,10
3370,12132000,0.41574870595471775,28.4,10
3371,12135600,0.4660277122932606,28.4,10
3372,12139200,0.4659102224585817,28.4,10
3373,12142800,0.5163743345553603,28.4,10
3374,12146400,0.4685171322165133,28.4,10
3375,12150000,0.4338819004240864,28.4,10
3376,12153600,0.49063340977685166,28.4,10
3377,12157200,0.43564215545038193,28.4,10
3378,12160800,0.4156196930612483,28.4,10
3379,12164400,0.4695710324681392,28.4,10
3380,12168000,0.3487515749590748,28.4,10
3381,12171600,0.2859733774199672,28.4,10
3382,12175200,0.1355425854766549,28.4,10
3383,12178800,0.030406013783643285,28.4,10
3384,12182400,0.00040727976218494697,28.4,10
3385,12186000,0.0,28.4,10
3386,12189600,0.03127761581485573,28.4,10
3387,12193200,0.0,28.4,10
3388,12196800,0.004077356681015649,28.4,10
3389,12200400,0.0,28.4,10
3390,12204000,0.11264165216201527,28.4,10
3391,12207600,0.3393555934486351,28.4,10
3392,12211200,0.49449308534540287,28.4,10
3393,12214800,0.5148563785756435,28.4,10
3394,12218400,0.5102599215431101,28.4,10
3395,12222000,0.5028821532182635,28.4,10
3396,12225600,0.4999070668664706,28.4,10
3397,12229200,0.5164661987974957,28.4,10
3398,12232800,0.5010354045500938,28.4,10
3399,12236400,0.509719765385532,28.4,10
3400,12240000,0.491197944723792,28.4,10
3401,12243600,0.507885102507358,28.4,10
3402,12247200,0.49824642191351026,28.4,10
3403,12250800,0.4984487027402403,28.4,10
3404,12254400,0.4299971791612855,28.4,10
3405,12258000,0.3168843261389336,28.4,10
3406,12261600,0.1667847693525645,28.4,10
3407,12265200,0.0,28.4,10
3408,12268800,0.003003911127494252,28.4,10
3409,12272400,0.011512587551308122,28.4,10
3410,12276000,0.0,28.4,10
3411,12279600,0.0,28.4,10
3412,12283200,0.032565078674621634,28.4,10
3413,12286800,0.0,28.4,10
3414,12290400,0.00598887796972172,28.4,10
3415,12294000,0.04086048240677537,28.4,10
3416,12297600,0.031514930443579156,28.4,10
3417,12301200,0.00656783960862001,28.4,10
3418,12304800,0.01837584526306886,28.4,10
3419,12308400,0.008420652046499775,28.4,10
3420,12312000,0.01849345765153685,28.4,10
3421,12315600,0.0,28.4,10
3422,12319200,0.05606124429413137,28.4,10
3423,12322800,0.02312569166922549,28.4,10
3424,12326400,0.0,28.4,10
3425,12330000,0.020877753509309784,28.4,10
3426,12333600,0.016792877832981144,28.4,10
3427,12337200,0.004917897585188969,28.4,10
3428,12340800,0.018401905943721198,28.4,10
3429,12344400,0.013504204333162424,28.4,10
3430,12348000,0.0,28.4,10
3431,12351600,0.0,28.4,10
3432,12355200,0.03284500846342397,28.4,10
3433,12358800,0.010889862092055494,28.4,10
3434,12362400,0.011145414681827896,28.4,10
3435,12366000,0.005951339489403237,28.4,10
3436,12369600,0.021478481223847157,28.4,10
3437,12373200,0.0,28.4,10
3438,12376800,0.11724013077870957,28.4,10
3439,12380400,0.25651137699912013,28.4,10
3440,12384000,0.44931664466832394,28.4,10
3441,12387600,0.44130641949880267,28.4,10
3442,12391200,0.4917570850139188,28.4,10
3443,12394800,0.45345949160643767,28.4,10
3444,12398400,0.49457284544979363,28.4,10
3445,12402000,0.481643021537705,28.4,10
3446,12405600,0.4179485437948059,28.4,10
3447,12409200,0.4903244473722512,28.4,10
3448,12412800,0.5002115567394254,28.4,10
3449,12416400,0.49110808703181186,28.4,10
3450,12420000,0.45879491793780813,28.4,10
3451,12423600,0.4927340676668866,28.4,10
3452,12427200,0.4019929485631139,28.4,10
3453,12430800,0.30670653990536356,28.4,10
3454,12434400,0.12352588509032116,28.4,10
3455,12438000,0.0,28.4,10
3456,12441600,0.0,28.4,10
3457,12445200,0.0,28.4,10
3458,12448800,0.007897665970049914,28.4,10
3459,12452400,0.0,28.4,10
3460,12456000,0.01630829995022006,28.4,10
3461,12459600,0.036487992352792625,28.4,10
3462,12463200,0.08615471241308703,28.4,10
3463,12466800,0.323515509237209,28.4,10
3464,12470400,0.43740200493829967,28.4,10
3465,12474000,0.5028594829213229,28.4,10
3466,12477600,0.4584118845675743,28.4,10
3467,12481200,0.4761660746654512,28.4,10
3468,12484800,0.5046779637320842,28.4,10
3469,12488400,0.4783149458051152,28.4,10
3470,12492000,0.5211450442758113,28.4,10
3471,12495600,0.5388484596031572,28.4,10
3472,12499200,0.4677125073395396,28.4,10
3473,12502800,0.47892166381978607,28.4,10
3474,12506400,0.486504940779489,28.4,10
3475,12510000,0.49439721155329464,28.4,10
3476,12513600,0.40913773174151297,28.4,10
3477,12517200,0.30336046916071335,28.4,10
3478,12520800,0.15252205727124646,28.4,10
3479,12524400,0.01534038133898319,28.4,10
3480,12528000,0.0,28.4,10
3481,12531600,0.019081283219658157,28.4,10
3482,12535200,0.01688100160697079,28.4,10
3483,12538800,0.0031892340787141285,28.4,10
